gene,Gname,Gnomon,Scaffold,Begin,End,Or,KOG_JGI
GENE:JGI_V11_59868,e_gw1.86.5.1,NCBI_GNO_324594,scaffold_86,319617,321561,+,KOG3525
GENE:JGI_V11_59882,e_gw1.86.10.1,NCBI_GNO_278594,scaffold_86,215522,215758,-,KOG0200
GENE:JGI_V11_59924,e_gw1.86.128.1,NCBI_GNO_302594,scaffold_86,266943,267668,+,KOG1176
GENE:JGI_V11_59926,e_gw1.86.41.1,NCBI_GNO_372594,scaffold_86,468743,472108,+,KOG2413
GENE:JGI_V11_59953,e_gw1.86.85.1,NCBI_GNO_278593,scaffold_86,324133,324694,-,KOG0661
GENE:JGI_V11_59954,e_gw1.86.77.1,NCBI_GNO_216594,scaffold_86,87155,98613,+,KOG1343
GENE:JGI_V11_59988,e_gw1.87.87.1,NCBI_GNO_572594,scaffold_87,242500,244934,-,KOG1704
GENE:JGI_V11_6,gw1.1.3.1,NCBI_GNO_1148014,scaffold_1,3983563,4028671,+,KOG3594
GENE:JGI_V11_60001,e_gw1.87.159.1,NCBI_GNO_610594,scaffold_87,336016,342892,+,KOG1516
GENE:JGI_V11_60032,e_gw1.87.109.1,NCBI_GNO_494594,scaffold_87,96626,97379,-,KOG1928
GENE:JGI_V11_60042,e_gw1.87.173.1,NCBI_GNO_508594,scaffold_87,133336,134858,-,KOG2287
GENE:JGI_V11_60056,e_gw1.87.160.1,NCBI_GNO_450594,scaffold_87,9135,10897,+,KOG2619
GENE:JGI_V11_60117,e_gw1.87.25.1,NCBI_GNO_564594,scaffold_87,228458,229657,+,KOG4274
GENE:JGI_V11_60138,e_gw1.87.60.1,NCBI_GNO_582594,scaffold_87,252340,262967,+,KOG3600
GENE:JGI_V11_60154,e_gw1.87.116.1,NCBI_GNO_484594,scaffold_87,79184,80087,-,KOG3916
GENE:JGI_V11_60235,e_gw1.88.36.1,NCBI_GNO_70604,scaffold_88,219995,224187,+,0
GENE:JGI_V11_60250,e_gw1.88.23.1,NCBI_GNO_38603,scaffold_88,169951,172687,-,KOG2877
GENE:JGI_V11_60262,e_gw1.88.19.1,NCBI_GNO_82604,scaffold_88,292339,294141,+,KOG0619
GENE:JGI_V11_60274,e_gw1.88.109.1,NCBI_GNO_46604,scaffold_88,100497,100937,+,KOG1074
GENE:JGI_V11_60282,e_gw1.88.50.1,NCBI_GNO_46604,scaffold_88,99027,99278,+,KOG1074
GENE:JGI_V11_60285,e_gw1.89.41.1,NCBI_GNO_430603,scaffold_89,473100,477492,+,KOG0741
GENE:JGI_V11_60299,e_gw1.89.81.1,NCBI_GNO_358603,scaffold_89,99156,100314,-,KOG1644
GENE:JGI_V11_60333,e_gw1.89.2.1,NCBI_GNO_278604,scaffold_89,586309,625581,+,KOG1011
GENE:JGI_V11_60346,e_gw1.89.43.1,NCBI_GNO_238604,scaffold_89,431506,438623,+,KOG3515
GENE:JGI_V11_60359,e_gw1.89.39.1,NCBI_GNO_234604,scaffold_89,404951,413753,+,KOG3515
GENE:JGI_V11_60384,e_gw1.89.90.1,NCBI_GNO_274604,scaffold_89,544571,546771,+,KOG3346
GENE:JGI_V11_60396,e_gw1.90.46.1,NCBI_GNO_64614,scaffold_90,115202,138939,+,KOG3637
GENE:JGI_V11_60449,e_gw1.90.165.1,NCBI_GNO_56614,scaffold_90,80240,84188,+,KOG3627
GENE:JGI_V11_60460,e_gw1.90.55.1,NCBI_GNO_142614,scaffold_90,387431,391291,-,KOG3723
GENE:JGI_V11_60462,e_gw1.90.152.1,NCBI_GNO_144614,scaffold_90,394202,394629,+,KOG1721
GENE:JGI_V11_60468,e_gw1.90.95.1,NCBI_GNO_72614,scaffold_90,144392,145710,-,KOG1604
GENE:JGI_V11_60469,e_gw1.90.50.1,NCBI_GNO_98614,scaffold_90,223376,232799,+,KOG4222
GENE:JGI_V11_60476,e_gw1.90.18.1,NCBI_GNO_136614,scaffold_90,365213,366334,-,KOG2619
GENE:JGI_V11_605,gw1.75.7.1,NCBI_GNO_188544,scaffold_75,506762,512267,-,KOG1700
GENE:JGI_V11_60562,e_gw1.91.6.1,NCBI_GNO_290614,scaffold_91,163730,165280,+,KOG3700
GENE:JGI_V11_60577,e_gw1.91.1.1,NCBI_GNO_228614,scaffold_91,35851,51061,+,KOG3544
GENE:JGI_V11_60583,e_gw1.91.111.1,NCBI_GNO_250614,scaffold_91,102864,103823,-,0
GENE:JGI_V11_60588,e_gw1.91.5.1,NCBI_GNO_290614,scaffold_91,169995,171569,+,KOG3700
GENE:JGI_V11_60589,e_gw1.91.52.1,NCBI_GNO_416614,scaffold_91,486943,488427,-,KOG2840
GENE:JGI_V11_60605,e_gw1.91.92.1,NCBI_GNO_290614,scaffold_91,171946,172352,-,0
GENE:JGI_V11_60649,e_gw1.91.113.1,NCBI_GNO_400614,scaffold_91,411319,427757,-,0
GENE:JGI_V11_60651,e_gw1.91.105.1,NCBI_GNO_252614,scaffold_91,107780,108322,+,KOG2930
GENE:JGI_V11_60654,e_gw1.91.62.1,NCBI_GNO_410614,scaffold_91,478650,479683,+,KOG3656
GENE:JGI_V11_60663,e_gw1.91.117.1,NCBI_GNO_402614,scaffold_91,459722,460604,+,KOG1183
GENE:JGI_V11_60674,e_gw1.91.41.1,NCBI_GNO_338614,scaffold_91,278401,282665,+,KOG0203
GENE:JGI_V11_60686,e_gw1.92.6.1,NCBI_GNO_574613,scaffold_92,448210,451261,-,KOG2456
GENE:JGI_V11_60693,e_gw1.92.28.1,NCBI_GNO_430614,scaffold_92,2421,4717,+,KOG2548
GENE:JGI_V11_60715,e_gw1.93.17.1,NCBI_GNO_146624,scaffold_93,454367,457516,+,KOG1587
GENE:JGI_V11_60717,e_gw1.93.6.1,NCBI_GNO_12624,scaffold_93,37528,37902,+,KOG3644
GENE:JGI_V11_60765,e_gw1.94.75.1,NCBI_GNO_258624,scaffold_94,349792,350856,+,KOG3627
GENE:JGI_V11_60789,e_gw1.94.3.1,NCBI_GNO_246624,scaffold_94,289370,291099,-,KOG0200
GENE:JGI_V11_60800,e_gw1.94.53.1,NCBI_GNO_294624,scaffold_94,468345,469931,-,KOG3662
GENE:JGI_V11_60804,e_gw1.94.29.1,NCBI_GNO_258624,scaffold_94,334080,345300,+,KOG3659
GENE:JGI_V11_60818,e_gw1.94.60.1,NCBI_GNO_226624,scaffold_94,222842,223633,+,KOG4585
GENE:JGI_V11_60845,e_gw1.94.9.1,NCBI_GNO_250624,scaffold_94,301097,302540,+,KOG3700
GENE:JGI_V11_60865,e_gw1.95.20.1,NCBI_GNO_412624,scaffold_95,356755,359305,-,KOG0218
GENE:JGI_V11_60871,e_gw1.95.40.1,NCBI_GNO_434624,scaffold_95,453111,454207,-,KOG0087
GENE:JGI_V11_60874,e_gw1.95.24.1,NCBI_GNO_428624,scaffold_95,437411,441206,-,KOG3656
GENE:JGI_V11_60881,e_gw1.95.28.1,NCBI_GNO_430624,scaffold_95,444188,445682,+,0
GENE:JGI_V11_60895,e_gw1.95.27.1,NCBI_GNO_360624,scaffold_95,179156,180581,-,KOG1399
GENE:JGI_V11_60898,e_gw1.95.10.1,NCBI_GNO_412623,scaffold_95,237332,238018,+,KOG4475
GENE:JGI_V11_60927,e_gw1.96.4.1,NCBI_GNO_52634,scaffold_96,111068,116371,-,KOG0255
GENE:JGI_V11_60952,e_gw1.96.7.1,NCBI_GNO_42633,scaffold_96,121966,123540,+,KOG2718
GENE:JGI_V11_60967,e_gw1.96.14.1,NCBI_GNO_46634,scaffold_96,107985,108866,+,KOG2497
GENE:JGI_V11_60971,e_gw1.96.6.1,NCBI_GNO_98634,scaffold_96,244692,247008,-,KOG0516
GENE:JGI_V11_60982,e_gw1.96.66.1,NCBI_GNO_174634,scaffold_96,435149,437940,-,0
GENE:JGI_V11_61044,e_gw1.97.113.1,NCBI_GNO_266634,scaffold_97,71080,72061,+,KOG3916
GENE:JGI_V11_61045,e_gw1.97.99.1,NCBI_GNO_448633,scaffold_97,332941,334635,+,KOG1425
GENE:JGI_V11_61068,e_gw1.97.73.1,NCBI_GNO_364634,scaffold_97,434859,438438,-,KOG3682
GENE:JGI_V11_61075,e_gw1.97.12.1,NCBI_GNO_318634,scaffold_97,311171,313534,-,KOG0169
GENE:JGI_V11_61104,e_gw1.97.175.1,NCBI_GNO_488633,scaffold_97,386403,387100,+,KOG1725
GENE:JGI_V11_61118,e_gw1.97.162.1,NCBI_GNO_282634,scaffold_97,133823,134904,-,KOG0051
GENE:JGI_V11_61140,e_gw1.97.117.1,NCBI_GNO_500633,scaffold_97,396719,398185,-,KOG1495
GENE:JGI_V11_61150,e_gw1.97.120.1,NCBI_GNO_334634,scaffold_97,344826,351055,-,KOG0032
GENE:JGI_V11_61174,e_gw1.98.15.1,NCBI_GNO_476634,scaffold_98,296459,297522,-,0
GENE:JGI_V11_61180,e_gw1.98.43.1,NCBI_GNO_466634,scaffold_98,284344,285266,-,0
GENE:JGI_V11_61185,e_gw1.98.27.1,NCBI_GNO_446634,scaffold_98,197802,227034,+,KOG3714
GENE:JGI_V11_61189,e_gw1.98.37.1,NCBI_GNO_612633,scaffold_98,91350,92459,-,KOG3834
GENE:JGI_V11_61197,e_gw1.98.39.1,NCBI_GNO_504634,scaffold_98,379816,380644,+,0
GENE:JGI_V11_61214,e_gw1.98.26.1,NCBI_GNO_414634,scaffold_98,68530,70547,+,KOG0336
GENE:JGI_V11_61225,e_gw1.98.56.1,0,scaffold_98,400088,400525,-,0
GENE:JGI_V11_61311,e_gw1.99.24.1,NCBI_GNO_156644,scaffold_99,298229,299259,+,KOG0597
GENE:JGI_V11_61337,e_gw1.99.76.1,NCBI_GNO_182643,scaffold_99,202785,204626,+,KOG1272
GENE:JGI_V11_61357,e_gw1.99.63.1,NCBI_GNO_160644,scaffold_99,347960,350238,-,KOG2246
GENE:JGI_V11_61402,e_gw1.100.124.1,NCBI_GNO_238644,scaffold_100,52568,53262,-,KOG3017
GENE:JGI_V11_61405,e_gw1.100.116.1,NCBI_GNO_310644,scaffold_100,231244,232427,-,KOG1215
GENE:JGI_V11_61417,e_gw1.100.96.1,NCBI_GNO_268644,scaffold_100,130756,132039,-,KOG4193
GENE:JGI_V11_61435,e_gw1.100.107.1,NCBI_GNO_340644,scaffold_100,317267,319494,+,KOG3009
GENE:JGI_V11_61438,e_gw1.100.75.1,NCBI_GNO_334643,scaffold_100,69289,71245,-,KOG1221
GENE:JGI_V11_61457,e_gw1.100.9.1,NCBI_GNO_242644,scaffold_100,63407,66698,-,KOG0059
GENE:JGI_V11_61463,e_gw1.100.106.1,NCBI_GNO_264644,scaffold_100,126120,127471,+,KOG0200
GENE:JGI_V11_61481,e_gw1.101.40.1,0,scaffold_101,101386,101744,+,KOG3808
GENE:JGI_V11_61489,e_gw1.101.60.1,NCBI_GNO_496644,scaffold_101,441147,442235,+,0
GENE:JGI_V11_61492,e_gw1.101.52.1,NCBI_GNO_436644,scaffold_101,167957,171795,-,KOG0569
GENE:JGI_V11_61510,e_gw1.101.88.1,NCBI_GNO_438644,scaffold_101,194522,195044,-,KOG1366
GENE:JGI_V11_61512,e_gw1.101.35.1,0,scaffold_101,406699,407293,+,0
GENE:JGI_V11_61523,e_gw1.101.67.1,NCBI_GNO_874643,scaffold_101,417236,418798,-,KOG1444
GENE:JGI_V11_61546,e_gw1.101.82.1,NCBI_GNO_412644,scaffold_101,36573,37156,-,KOG2841
GENE:JGI_V11_61547,e_gw1.101.74.1,NCBI_GNO_900643,scaffold_101,453851,455136,-,0
GENE:JGI_V11_61571,e_gw1.101.57.1,NCBI_GNO_460644,scaffold_101,281680,283303,+,KOG0245
GENE:JGI_V11_61586,e_gw1.102.43.1,NCBI_GNO_80653,scaffold_102,154293,156315,-,KOG1600
GENE:JGI_V11_61590,e_gw1.102.27.1,NCBI_GNO_50654,scaffold_102,147041,150631,+,KOG3703
GENE:JGI_V11_61592,e_gw1.102.19.1,NCBI_GNO_24654,scaffold_102,40896,41533,+,KOG4066
GENE:JGI_V11_61607,e_gw1.102.22.1,NCBI_GNO_22654,scaffold_102,37676,38305,-,KOG2459
GENE:JGI_V11_61614,e_gw1.102.42.1,NCBI_GNO_82654,scaffold_102,254897,256556,-,KOG0351
GENE:JGI_V11_61631,e_gw1.102.64.1,NCBI_GNO_22653,scaffold_102,41589,42451,-,KOG0881
GENE:JGI_V11_61639,e_gw1.103.6.1,NCBI_GNO_246654,scaffold_103,319229,322729,-,KOG3837
GENE:JGI_V11_61643,e_gw1.103.8.1,0,scaffold_103,311642,311928,+,KOG4161
GENE:JGI_V11_61676,e_gw1.104.56.1,NCBI_GNO_308654,scaffold_104,22605,25195,-,KOG2118
GENE:JGI_V11_61690,e_gw1.104.61.1,NCBI_GNO_364654,scaffold_104,296907,299040,+,KOG3741
GENE:JGI_V11_61713,e_gw1.104.34.1,NCBI_GNO_362654,scaffold_104,276604,277838,-,KOG1216
GENE:JGI_V11_61720,e_gw1.105.35.1,0,scaffold_105,108166,108474,-,KOG1933
GENE:JGI_V11_6174,gw1.24.83.1,NCBI_GNO_458244,scaffold_24,1195272,1195844,+,KOG3589
GENE:JGI_V11_61741,e_gw1.105.26.1,NCBI_GNO_16664,scaffold_105,32933,33862,+,KOG1362
GENE:JGI_V11_61752,e_gw1.105.7.1,NCBI_GNO_48664,scaffold_105,281174,281519,-,KOG0117
GENE:JGI_V11_61767,e_gw1.106.62.1,NCBI_GNO_176664,scaffold_106,388895,390501,-,KOG1721
GENE:JGI_V11_61794,e_gw1.106.53.1,NCBI_GNO_150664,scaffold_106,235018,235691,-,KOG3434
GENE:JGI_V11_61802,e_gw1.106.55.1,NCBI_GNO_148664,scaffold_106,229880,234637,+,KOG2939
GENE:JGI_V11_61826,e_gw1.107.25.1,NCBI_GNO_254664,scaffold_107,205671,218409,-,KOG3193
GENE:JGI_V11_61832,e_gw1.107.45.1,NCBI_GNO_232664,scaffold_107,156253,157660,-,KOG2619
GENE:JGI_V11_61879,e_gw1.108.49.1,0,scaffold_108,290466,290645,+,KOG1075
GENE:JGI_V11_61886,e_gw1.108.26.1,NCBI_GNO_84674,scaffold_108,332333,336341,-,KOG1217
GENE:JGI_V11_61887,e_gw1.108.44.1,NCBI_GNO_6674,scaffold_108,246,455,-,KOG0513
GENE:JGI_V11_61908,e_gw1.108.45.1,NCBI_GNO_88674,scaffold_108,354661,356336,-,KOG0641
GENE:JGI_V11_61926,e_gw1.109.19.1,NCBI_GNO_160674,scaffold_109,157612,164656,-,KOG3736
GENE:JGI_V11_61945,e_gw1.109.1.1,NCBI_GNO_162674,scaffold_109,175157,180068,-,KOG3589
GENE:JGI_V11_61964,e_gw1.110.13.1,NCBI_GNO_260674,scaffold_110,40265,44502,-,KOG1046
GENE:JGI_V11_61980,e_gw1.110.10.1,NCBI_GNO_288674,scaffold_110,193847,194317,-,KOG2462
GENE:JGI_V11_61982,e_gw1.110.39.1,NCBI_GNO_282674,scaffold_110,155247,155660,-,0
GENE:JGI_V11_61988,e_gw1.111.107.1,NCBI_GNO_68684,scaffold_111,226855,227706,-,KOG0833
GENE:JGI_V11_62011,e_gw1.111.114.1,NCBI_GNO_42684,scaffold_111,83911,84263,-,0
GENE:JGI_V11_62015,e_gw1.111.20.1,NCBI_GNO_88683,scaffold_111,86449,89085,+,KOG3000
GENE:JGI_V11_62019,e_gw1.111.4.1,NCBI_GNO_66684,scaffold_111,219361,223596,+,0
GENE:JGI_V11_62020,e_gw1.111.93.1,NCBI_GNO_52684,scaffold_111,108527,112924,+,KOG2017
GENE:JGI_V11_62022,e_gw1.111.40.1,NCBI_GNO_46683,scaffold_111,66807,67310,-,KOG4111
GENE:JGI_V11_62030,e_gw1.111.8.1,NCBI_GNO_40684,scaffold_111,79563,82417,+,KOG2175
GENE:JGI_V11_62047,e_gw1.111.109.1,NCBI_GNO_116684,scaffold_111,364997,365772,-,KOG1744
GENE:JGI_V11_62053,e_gw1.111.7.1,NCBI_GNO_112684,scaffold_111,357394,363107,-,KOG2189
GENE:JGI_V11_62084,e_gw1.111.34.1,NCBI_GNO_56684,scaffold_111,177546,178097,+,0
GENE:JGI_V11_62089,e_gw1.111.103.1,NCBI_GNO_228683,scaffold_111,367860,369020,-,KOG0070
GENE:JGI_V11_62103,e_gw1.112.4.1,NCBI_GNO_268683,scaffold_112,89703,91195,+,KOG2796
GENE:JGI_V11_6213,gw1.375.1.1,NCBI_GNO_157034,scaffold_375,30078,30666,+,KOG0584
GENE:JGI_V11_62157,e_gw1.113.27.1,NCBI_GNO_292684,scaffold_113,244847,257845,+,KOG4564
GENE:JGI_V11_62171,e_gw1.113.4.1,NCBI_GNO_294684,scaffold_113,259680,264408,-,KOG1023
GENE:JGI_V11_62190,e_gw1.113.18.1,NCBI_GNO_298684,scaffold_113,280690,312320,-,KOG3515
GENE:JGI_V11_62213,e_gw1.114.7.1,NCBI_GNO_34694,scaffold_114,91814,92514,+,KOG0504
GENE:JGI_V11_62221,e_gw1.114.44.1,NCBI_GNO_42694,scaffold_114,133491,133751,-,KOG0987
GENE:JGI_V11_62223,e_gw1.114.62.1,0,scaffold_114,296381,296569,+,KOG3689
GENE:JGI_V11_62232,e_gw1.114.58.1,NCBI_GNO_88694,scaffold_114,269223,269423,-,KOG2410
GENE:JGI_V11_62235,e_gw1.114.41.1,0,scaffold_114,162821,163072,-,0
GENE:JGI_V11_62241,e_gw1.115.42.1,NCBI_GNO_206694,scaffold_115,177080,179114,+,0
GENE:JGI_V11_62287,e_gw1.115.52.1,NCBI_GNO_214694,scaffold_115,194161,195187,-,KOG2502
GENE:JGI_V11_62314,e_gw1.115.27.1,NCBI_GNO_288694,scaffold_115,384930,385830,+,KOG2687
GENE:JGI_V11_62315,e_gw1.115.19.1,NCBI_GNO_216694,scaffold_115,196897,198022,-,KOG0094
GENE:JGI_V11_62337,e_gw1.116.33.1,NCBI_GNO_410694,scaffold_116,277106,280527,+,KOG0480
GENE:JGI_V11_62348,e_gw1.116.65.1,NCBI_GNO_324694,scaffold_116,61305,62691,+,KOG1505
GENE:JGI_V11_62360,e_gw1.116.16.1,NCBI_GNO_402694,scaffold_116,267550,269674,+,KOG2563
GENE:JGI_V11_62402,e_gw1.116.9.1,NCBI_GNO_422694,scaffold_116,296815,299032,-,KOG2242
GENE:JGI_V11_62407,e_gw1.116.18.1,NCBI_GNO_460693,scaffold_116,217124,217743,+,KOG2241
GENE:JGI_V11_62408,e_gw1.116.62.1,NCBI_GNO_458693,scaffold_116,214935,215736,-,KOG3044
GENE:JGI_V11_62434,e_gw1.118.84.1,NCBI_GNO_228704,scaffold_118,371577,372314,+,KOG0246
GENE:JGI_V11_62439,e_gw1.118.15.1,NCBI_GNO_146704,scaffold_118,164683,165123,-,KOG0845
GENE:JGI_V11_62440,e_gw1.118.51.1,NCBI_GNO_210704,scaffold_118,318670,319623,+,KOG1809
GENE:JGI_V11_62475,e_gw1.118.41.1,NCBI_GNO_168704,scaffold_118,217795,219451,-,KOG1516
GENE:JGI_V11_62484,e_gw1.118.37.1,NCBI_GNO_190704,scaffold_118,252333,253611,-,0
GENE:JGI_V11_62500,e_gw1.118.16.1,NCBI_GNO_60703,scaffold_118,27653,28052,-,KOG1653
GENE:JGI_V11_62512,e_gw1.119.4.1,NCBI_GNO_276704,scaffold_119,199477,202534,+,KOG0375
GENE:JGI_V11_62513,e_gw1.119.47.1,NCBI_GNO_266703,scaffold_119,222446,226592,+,KOG4594
GENE:JGI_V11_62540,e_gw1.119.21.1,NCBI_GNO_284704,scaffold_119,309970,336093,+,KOG3568
GENE:JGI_V11_62579,e_gw1.120.54.1,NCBI_GNO_60713,scaffold_120,155258,156195,-,KOG1656
GENE:JGI_V11_62581,e_gw1.120.82.1,NCBI_GNO_150713,scaffold_120,351811,352201,-,KOG4207
GENE:JGI_V11_62606,e_gw1.120.7.1,NCBI_GNO_114713,scaffold_120,330226,331586,+,KOG3024
GENE:JGI_V11_62611,e_gw1.120.36.1,NCBI_GNO_22714,scaffold_120,9798,11529,-,KOG4177
GENE:JGI_V11_62629,e_gw1.121.163.1,NCBI_GNO_178714,scaffold_121,120031,120300,-,KOG0200
GENE:JGI_V11_62646,e_gw1.121.86.1,NCBI_GNO_274713,scaffold_121,155473,156955,+,KOG2091
GENE:JGI_V11_62647,e_gw1.121.41.1,NCBI_GNO_224714,scaffold_121,286344,293702,-,KOG3594
GENE:JGI_V11_62650,e_gw1.121.33.1,NCBI_GNO_240714,scaffold_121,331939,332277,-,KOG1945
GENE:JGI_V11_62657,e_gw1.121.73.1,NCBI_GNO_198714,scaffold_121,209969,212219,-,KOG4314
GENE:JGI_V11_62661,e_gw1.121.49.1,NCBI_GNO_174714,scaffold_121,109742,114918,-,KOG0504
GENE:JGI_V11_62668,e_gw1.121.60.1,NCBI_GNO_162714,scaffold_121,75901,78637,-,KOG1461
GENE:JGI_V11_62747,e_gw1.121.149.1,NCBI_GNO_254714,scaffold_121,358942,359900,-,KOG4670
GENE:JGI_V11_62792,e_gw1.123.12.1,NCBI_GNO_68724,scaffold_123,185963,189485,+,KOG0613
GENE:JGI_V11_62803,e_gw1.123.1.1,NCBI_GNO_74724,scaffold_123,315718,343144,+,KOG1516
GENE:JGI_V11_6281,gw1.29.61.1,0,scaffold_29,20413,20928,+,KOG1721
GENE:JGI_V11_62811,e_gw1.123.15.1,NCBI_GNO_72724,scaffold_123,264546,277059,+,KOG1516
GENE:JGI_V11_62814,e_gw1.124.23.1,0,scaffold_124,65561,65851,+,KOG3628
GENE:JGI_V11_62821,e_gw1.124.5.1,NCBI_GNO_108724,scaffold_124,110718,111586,+,KOG3628
GENE:JGI_V11_62837,e_gw1.125.3.1,NCBI_GNO_196724,scaffold_125,142684,142962,-,0
GENE:JGI_V11_62862,e_gw1.127.4.1,NCBI_GNO_124734,scaffold_127,129845,130270,+,KOG1216
GENE:JGI_V11_62900,e_gw1.129.32.1,NCBI_GNO_308734,scaffold_129,25846,27532,+,KOG0243
GENE:JGI_V11_62901,e_gw1.129.69.1,NCBI_GNO_190733,scaffold_129,56732,58559,+,KOG2584
GENE:JGI_V11_62909,e_gw1.129.72.1,NCBI_GNO_336734,scaffold_129,85257,86582,+,KOG2339
GENE:JGI_V11_62934,e_gw1.129.8.1,NCBI_GNO_388734,scaffold_129,257948,259557,-,KOG0140
GENE:JGI_V11_62978,e_gw1.130.24.1,NCBI_GNO_58744,scaffold_130,258605,260808,-,KOG4199
GENE:JGI_V11_62984,e_gw1.130.26.1,NCBI_GNO_42744,scaffold_130,122941,124081,-,0
GENE:JGI_V11_62986,e_gw1.130.52.1,NCBI_GNO_20744,scaffold_130,27863,28243,+,KOG3659
GENE:JGI_V11_63002,e_gw1.130.51.1,NCBI_GNO_28744,scaffold_130,53058,53264,+,KOG1778
GENE:JGI_V11_63004,e_gw1.130.8.1,NCBI_GNO_28744,scaffold_130,52475,52750,+,KOG0613
GENE:JGI_V11_63008,e_gw1.130.27.1,NCBI_GNO_46744,scaffold_130,170177,176484,+,KOG3510
GENE:JGI_V11_63009,e_gw1.130.19.1,NCBI_GNO_56744,scaffold_130,239693,253854,-,KOG3780
GENE:JGI_V11_63026,e_gw1.131.41.1,NCBI_GNO_96744,scaffold_131,124647,125486,-,KOG2899
GENE:JGI_V11_63029,e_gw1.131.25.1,NCBI_GNO_124744,scaffold_131,237898,239259,-,KOG2392
GENE:JGI_V11_63035,e_gw1.131.29.1,NCBI_GNO_130744,scaffold_131,258034,259241,-,KOG0586
GENE:JGI_V11_63040,e_gw1.131.20.1,NCBI_GNO_102744,scaffold_131,167124,168092,+,KOG3751
GENE:JGI_V11_63041,e_gw1.131.12.1,NCBI_GNO_146744,scaffold_131,317880,318377,+,KOG1217
GENE:JGI_V11_63051,e_gw1.131.16.1,NCBI_GNO_146744,scaffold_131,313459,317762,+,KOG1217
GENE:JGI_V11_63064,e_gw1.132.37.1,NCBI_GNO_296743,scaffold_132,22199,23049,-,KOG2322
GENE:JGI_V11_63074,e_gw1.132.59.1,NCBI_GNO_324743,scaffold_132,58208,59541,+,KOG0543
GENE:JGI_V11_63085,e_gw1.132.26.1,NCBI_GNO_184744,scaffold_132,19032,21502,+,KOG1587
GENE:JGI_V11_63087,e_gw1.132.44.1,NCBI_GNO_256744,scaffold_132,309467,310211,+,KOG2619
GENE:JGI_V11_63090,e_gw1.132.38.1,NCBI_GNO_178744,scaffold_132,13549,14305,-,KOG2322
GENE:JGI_V11_63103,e_gw1.133.7.1,0,scaffold_133,217029,217241,+,KOG4439
GENE:JGI_V11_63109,e_gw1.133.25.1,NCBI_GNO_426743,scaffold_133,222219,223722,+,KOG2077
GENE:JGI_V11_6311,gw1.3.171.1,NCBI_GNO_846034,scaffold_3,2539559,2542394,+,KOG0490
GENE:JGI_V11_63112,e_gw1.133.44.1,NCBI_GNO_340744,scaffold_133,208003,208277,-,KOG3348
GENE:JGI_V11_63134,e_gw1.134.6.1,NCBI_GNO_58754,scaffold_134,193402,194688,-,KOG0619
GENE:JGI_V11_63137,e_gw1.134.40.1,NCBI_GNO_92754,scaffold_134,317347,317641,+,KOG3544
GENE:JGI_V11_63150,e_gw1.134.46.1,NCBI_GNO_50754,scaffold_134,171928,174623,-,KOG0395
GENE:JGI_V11_63170,e_gw1.135.69.1,NCBI_GNO_134754,scaffold_135,97406,98863,+,KOG2707
GENE:JGI_V11_63207,e_gw1.135.34.1,NCBI_GNO_152754,scaffold_135,142125,147077,-,0
GENE:JGI_V11_63211,e_gw1.135.1.1,NCBI_GNO_170754,scaffold_135,271804,288089,-,KOG1863
GENE:JGI_V11_63218,e_gw1.135.66.1,NCBI_GNO_146754,scaffold_135,127045,129206,+,KOG1281
GENE:JGI_V11_63220,e_gw1.135.58.1,NCBI_GNO_154754,scaffold_135,167047,168472,+,KOG3510
GENE:JGI_V11_63233,e_gw1.136.2.1,NCBI_GNO_250754,scaffold_136,292676,293268,+,KOG1786
GENE:JGI_V11_63242,e_gw1.136.13.1,NCBI_GNO_232754,scaffold_136,213971,214925,-,KOG4377
GENE:JGI_V11_63312,e_gw1.138.1.1,NCBI_GNO_52764,scaffold_138,106421,141697,-,KOG3689
GENE:JGI_V11_63336,e_gw1.138.52.1,NCBI_GNO_34764,scaffold_138,35529,41865,-,KOG1192
GENE:JGI_V11_63372,e_gw1.138.30.1,NCBI_GNO_58764,scaffold_138,216629,223080,-,KOG1056
GENE:JGI_V11_63387,e_gw1.139.2.1,NCBI_GNO_128764,scaffold_139,159263,167330,-,KOG3613
GENE:JGI_V11_63418,e_gw1.141.3.1,NCBI_GNO_322764,scaffold_141,44351,47520,-,KOG2106
GENE:JGI_V11_63437,e_gw1.142.109.1,NCBI_GNO_110774,scaffold_142,241006,241790,+,KOG0515
GENE:JGI_V11_63450,e_gw1.142.112.1,NCBI_GNO_142773,scaffold_142,220188,220612,-,KOG3172
GENE:JGI_V11_63456,e_gw1.142.48.1,NCBI_GNO_68774,scaffold_142,96581,99772,+,KOG0619
GENE:JGI_V11_63495,e_gw1.142.42.1,NCBI_GNO_140773,scaffold_142,221369,221627,-,KOG3494
GENE:JGI_V11_63503,e_gw1.142.99.1,NCBI_GNO_104774,scaffold_142,216435,219608,-,KOG2280
GENE:JGI_V11_63551,e_gw1.143.15.1,NCBI_GNO_152774,scaffold_143,84781,87410,-,KOG0953
GENE:JGI_V11_63582,e_gw1.143.36.1,0,scaffold_143,266963,269844,+,0
GENE:JGI_V11_63587,e_gw1.143.11.1,NCBI_GNO_148774,scaffold_143,74173,81867,-,KOG4155
GENE:JGI_V11_63594,e_gw1.144.1.1,NCBI_GNO_234774,scaffold_144,174782,175589,-,KOG3702
GENE:JGI_V11_63595,e_gw1.144.7.1,NCBI_GNO_234774,scaffold_144,176834,176986,-,KOG3702
